program,category,sector,upcs,gtins,mpns,product_name,company_name,city,state,partner_since,fragrance_free,outdoor_use,company_in_good_standing,product_url
DfE,Industrial/Institutional Product,Other Business Products,,,434204,"PURELL® Professional Surface Disinfectant, Disinfects Food Contact Surfaces - Citrus","GOJO Industries, Inc.",Akron,Ohio,2016,,,TRUE,https://www.epa.gov/pesticide-labels/dfe-certified-disinfectants#search=84150-3
DfE,Industrial/Institutional Product,Toilet Bowl Cleaners,7.53728E+11,,,X-Effect Restroom Cleaner with Citric Acid,Spartan Chemical Company,Maumee,Ohio,2008,,,TRUE,https://www.epa.gov/pesticide-labels/dfe-certified-disinfectants#search=5741-25
DfE,Industrial/Institutional Product,Toilet Bowl Cleaners,,1.07537E+13,,X-Effect Restroom Cleaner with Citric Acid,Spartan Chemical Company,Maumee,Ohio,2008,,,TRUE,https://www.epa.gov/pesticide-labels/dfe-certified-disinfectants#search=5741-25
DfE,Industrial/Institutional Product,Tub/Tile Cleaners,75372703679,,,Green Solutions Restroom Cleaner,Spartan Chemical Company,Maumee,Ohio,2008,TRUE,,TRUE,https://www.epa.gov/pesticide-labels/dfe-certified-disinfectants#search=5741-25
DfE,Industrial/Institutional Product,Tub/Tile Cleaners,,,350303,Green Solutions Restroom Cleaner,Spartan Chemical Company,Maumee,Ohio,2008,TRUE,,TRUE,https://www.epa.gov/pesticide-labels/dfe-certified-disinfectants#search=5741-25
Safer Choice,Consumer Product,Air Conditioner Coil Cleaners,81752972014,,,Micro Monster,Atlantic Chemical & Equipment Co.,Atlanta,Georgia,2008,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006ucMnAAI
Safer Choice,Consumer Product,Aircraft Cleaning Products,6.53429E+11,,,Enviro Klean® All Purpose Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000011EtaAAE
Safer Choice,Consumer Product,Aircraft Cleaning Products,,,41900,Enviro Klean® All Purpose Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000011EtaAAE
Safer Choice,Consumer Product,Aircraft Cleaning Products,,,4190001GAL,Enviro Klean® All Purpose Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000011EtaAAE
Safer Choice,Consumer Product,Aircraft Cleaning Products,,,4190001GAL,Enviro Klean® All Purpose Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000011EtaAAE
Safer Choice,Consumer Product,Aircraft Cleaning Products,,,4190001GALCS,Enviro Klean® All Purpose Cleaner,Prosoco Inc.,Lawrence,Kansas,2016,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d0000011EtaAAE
Safer Choice,Consumer Product,All-Purpose Cleaners,882073337,,,Rockline Green Cleaning Wipes Lemon,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDdqAAE
Safer Choice,Consumer Product,All-Purpose Cleaners,4023235230,,,DeltaGreen® Concentrate,"DeltaGreen, LLC",Gardena,California,2016,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000002Drj7AAC
Safer Choice,Consumer Product,All-Purpose Cleaners,7128282002,,,Rockline Green Cleaning Wipes Grapefruit,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDe0AAE
Safer Choice,Consumer Product,All-Purpose Cleaners,7128787002,,,Rockline Green Cleaning Wipes Lemon,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDdqAAE
Safer Choice,Consumer Product,All-Purpose Cleaners,7128787003,,,Rockline Green Cleaning Wipes Orange,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDeFAAU
Safer Choice,Consumer Product,All-Purpose Cleaners,7128787004,,,Rockline Green Cleaning Wipes Grapefruit,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDe0AAE
Safer Choice,Consumer Product,All-Purpose Cleaners,7128787005,,,Rockline Green Cleaning Wipes Fragrance Free,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000006iDcdAAE
Safer Choice,Consumer Product,All-Purpose Cleaners,7128787006,,,Rockline Green Cleaning Wipes Fresh,"Rockline Industries, Inc.",Sheboygan,Wisconsin,2023,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000001X9G3AAK
Safer Choice,Consumer Product,All-Purpose Cleaners,7829141621,,,"CLR Stain Free Carpet, Floor & Fabric","Jelmar, LLC",Skokie,Illinois,2004,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000007gdVIAAY
Safer Choice,Consumer Product,All-Purpose Cleaners,13099037703,,,Beyond Multi-Purpose Cleaner,Cleanfinity Brands,Port Washington,Wisconsin,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000053Y5TAAU
Safer Choice,Consumer Product,All-Purpose Cleaners,20066046774,,,Krud Kutter Pro Concentrated Cleaner Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KiBPAA0
Safer Choice,Consumer Product,All-Purpose Cleaners,20066046873,,,Krud Kutter Pro Concentrated Cleaner Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KiBPAA0
Safer Choice,Consumer Product,All-Purpose Cleaners,20066047474,,,Refillable Ultra Powered Concentrate Multi-Purpose Cleaner,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ000001FucRYAS
Safer Choice,Consumer Product,All-Purpose Cleaners,20066047481,,,Refillable Ultra Powered Concentrate Bathroom Cleaner,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ000001FjqiYAC
Safer Choice,Consumer Product,All-Purpose Cleaners,20066386634,,,Krud Kutter Degreaser & Stain Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUVAAZ
Safer Choice,Consumer Product,All-Purpose Cleaners,20066386641,,,Krud Kutter Degreaser & Stain Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUVAAZ
Safer Choice,Consumer Product,All-Purpose Cleaners,20066437008,,,Krud Kutter Degreaser & Stain Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WuqUVAAZ
Safer Choice,Consumer Product,All-Purpose Cleaners,20066447878,,,Rust-Oleum Rocksolid Composite Deck Stain Remover,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000004u8DvAAI
Safer Choice,Consumer Product,All-Purpose Cleaners,20066453053,,,Krud Kutter Pro Concentrated Cleaner Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,TRUE,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KiBPAA0
Safer Choice,Consumer Product,All-Purpose Cleaners,20066453077,,,Rust-Oleum Professional Cleaner Degreaser,Rust-Oleum Corporation,Vernon Hills,Illinois,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04SJ000001ocWBYAY
Safer Choice,Consumer Product,All-Purpose Cleaners,30772088395,,,Mr. Clean Clean Freak Deep Cleaning Mist Lavender,The Procter & Gamble Company,Cincinnati,Ohio,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KSAQAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,30772088401,,,Mr. Clean Clean Freak Deep Cleaning Mist Lavender,The Procter & Gamble Company,Cincinnati,Ohio,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KSAQAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,37000509004,,,Mr. Clean Clean Freak Deep Cleaning Mist Lavender,The Procter & Gamble Company,Cincinnati,Ohio,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KSAQAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,37000509004,,,Mr. Clean Clean Freak Deep Cleaning Mist Lavender,The Procter & Gamble Company,Cincinnati,Ohio,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KSAQAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,37000509134,,,Mr. Clean Clean Freak Deep Cleaning Mist Lavender,The Procter & Gamble Company,Cincinnati,Ohio,2019,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KSAQAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000393,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000416,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000485,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000652,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000713,,,Simple Green All-Purpose Cleaner Ready-To-Use,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006VVRFAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,43318000799,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318001468,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318002304,,,Simple Green All-Purpose Cleaner Lavender Scent Ready-To-Use,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006VWBdAAO
Safer Choice,Consumer Product,All-Purpose Cleaners,43318002311,,,Simple Green All-Purpose Cleaner Lemon Scent Ready-To-Use,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006VVwtAAG
Safer Choice,Consumer Product,All-Purpose Cleaners,43318002496,,,Simple Green All-Purpose Cleaner Ready-To-Use,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006VVRFAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,43318004889,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318005442,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318005527,,,Simple Green All-Purpose Cleaner - Lavender Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003kvaLAAQ
Safer Choice,Consumer Product,All-Purpose Cleaners,43318005534,,,Simple Green All-Purpose Cleaner Ready-To-Use,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a043d000006VVRFAA4
Safer Choice,Consumer Product,All-Purpose Cleaners,43318005688,,,Simple Green All-Purpose Cleaner - Lavender Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003kvaLAAQ
Safer Choice,Consumer Product,All-Purpose Cleaners,43318006197,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318006241,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318006302,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318006869,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318007071,,,Simple Green All-Purpose Cleaner - Lavender Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003kvaLAAQ
Safer Choice,Consumer Product,All-Purpose Cleaners,43318007088,,,Simple Green All-Purpose Cleaner - Lavender Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003kvaLAAQ
Safer Choice,Consumer Product,All-Purpose Cleaners,43318007286,,,Simple Green All-Purpose Cleaner - Lavender Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000003kvaLAAQ
Safer Choice,Consumer Product,All-Purpose Cleaners,43318008139,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318130021,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318130137,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318130144,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318130229,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318130335,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318139031,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318139130,,,Simple Green All-Purpose Cleaner,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038fT7AAI
Safer Choice,Consumer Product,All-Purpose Cleaners,43318140013,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318140020,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318140037,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318140075,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,43318140105,,,Simple Green All-Purpose Cleaner - Lemon Scent,"Sunshine Makers, Inc.",Huntington Beach,California,2017,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t00000038j9zAAA
Safer Choice,Consumer Product,All-Purpose Cleaners,44600303116,,,Clorox Green Works Cleaning Wipes â€“ Simply Lemon,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupsdAAB
Safer Choice,Consumer Product,All-Purpose Cleaners,44600303154,,,Clorox Green Works Cleaning Wipes â€“ Simply Lemon,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupsdAAB
Safer Choice,Consumer Product,All-Purpose Cleaners,44600306551,,,Clorox Green Works Cleaning Wipes â€“ Simply Lemon,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupsdAAB
Safer Choice,Consumer Product,All-Purpose Cleaners,44600315157,,,Clorox Green Works Cleaning Wipes â€“ Simply Lemon,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04i000000WupsdAAB
Safer Choice,Consumer Product,All-Purpose Cleaners,44600324838,,,Clorox Cleaning Wipes Free & Clear - Light Lemon Scent,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KbvRAAS
Safer Choice,Consumer Product,All-Purpose Cleaners,44600324852,,,Clorox Cleaning Wipes Free & Clear - Light Lemon Scent,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KbvRAAS
Safer Choice,Consumer Product,All-Purpose Cleaners,44600324869,,,Clorox Cleaning Wipes Free & Clear - Fragrance Free,Clorox Company,Oakland,California,2007,TRUE,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KbvQAAS
Safer Choice,Consumer Product,All-Purpose Cleaners,44600324876,,,Clorox Cleaning Wipes Free & Clear - Light Lemon Scent,Clorox Company,Oakland,California,2007,,,TRUE,https://www.epa.gov/saferchoice/products#search=a04t0000005KbvRAAS
